Region,Time,Longitude,Latitude,T,S,PAR,HfNano,RedNano,HflrNano,HsNano,OraPicoProk,RedPico,HflrPico
A2,2023-05-07 09:45:24,5.23311992027022,41.4004245020752,18.05176175408932,38.48096462571419,1572.079,3.621620137471493,6.43712184487259,0.3755363789310898,1.0256707938192662,0.134582366868306,0.105977041498752,0.002133003150465
A2,2023-05-07 09:58:24,5.24612436649377,41.3821491571541,17.53937192858453,38.48166258389361,1662.005,1.6482749710017237,3.955187785318969,0.2137725101154325,0.5258340942420685,0.1305834951389831,0.0950399473096284,0.0023601424276937
A2,2023-05-07 10:15:24,5.25582913054275,41.3736148327458,17.52247239387684,38.48004849368792,1551.075,1.5022321764693676,4.907553582461099,0.250574869092498,0.5087416315364324,0.1335193620767561,0.0990937157063143,0.0018321342635872
A2,2023-05-07 10:28:24,5.2565958003368,41.3743557329591,17.421946995668794,38.47482405627341,1736.959,1.1410606068523064,3.9285765313283054,0.2992528920457219,0.496738563498404,0.1282651396606076,0.0999636513135242,0.0018649194554993
A2,2023-05-07 10:46:24,5.25580430011227,41.3749556334082,17.288321081868187,38.476936343642855,1441.695,1.0637972074752151,4.2699439607020615,0.1839584976043495,0.3322235517055463,0.1346119004037606,0.0965445120678438,0.0017258509830242
A2,2023-05-07 10:58:24,5.25531813043033,41.374942968481,17.402950403053918,38.4768330517332,1246.049,1.2189260125821646,3.7632743556050894,0.2150776606039812,0.4107878147290668,0.1210263877165162,0.0899995333042752,0.0017071695603929
A2,2023-05-07 11:15:24,5.25458390134832,41.3757354318727,17.57037868598402,38.47794113917485,1698.274,1.1876922945729915,4.352300577542244,0.2430145509736227,0.4181618391778148,0.1306916188570699,0.0962716627320186,0.001780381027307
A2,2023-05-07 11:28:24,5.25346149494537,41.3755125959563,17.504547872195886,38.4794478758577,1926.931,1.0376595624455116,4.0679590533591945,0.290019472234192,0.4065532547245769,0.1196186465754705,0.0980495239844604,0.0016167366011068
A2,2023-05-07 11:45:24,5.25277615934886,41.3760862900212,17.56941505750238,38.47673446797384,1928.252,1.1541449151881416,4.640266493509537,0.3437539583015938,0.4435400587505475,0.1255079094542696,0.0952136071335241,0.0017615642616594
A2,2023-05-07 11:58:24,5.25363026129587,41.3764716419266,17.268349035205333,38.47824052272966,2443.427,1.1857586345676363,3.8737016551297887,0.2373615885980549,0.6055280753824761,0.1208741839879813,0.0886396156004686,0.001796117678362
A2,2023-05-07 12:16:24,5.25357217358076,41.375235676544,17.62024366572031,38.47703689081175,781.4622,1.1691691204497314,4.445395251172354,0.324540119528201,0.4222902225182242,0.1256154570310159,0.0900358581122704,0.0016163169324875
A2,2023-05-07 12:28:24,5.25315593236555,41.3752739992742,17.40186292112967,38.48004971174791,782.0991,0.7051866104557177,3.317549746798693,0.2551133071749167,0.3740557140905681,0.1162907234959569,0.0879013666096478,0.0022339457216384
A2,2023-05-07 12:45:24,5.25466786897363,41.3747605459737,17.784797630269523,38.47432267663447,1074.957,2.038149914483197,4.8732155579516325,0.2421688728674011,0.4440487465186232,0.1199484905997188,0.0853206289453073,0.0015926270992748
A2,2023-05-07 12:58:24,5.25610908947545,41.3738891310259,17.759695760136715,38.48055059555918,1306.409,1.2316591646793582,4.273587588888461,0.26594533481699,0.440029715674999,0.1147653450365039,0.088770315399481,0.002263859620385
A2,2023-05-07 13:15:24,5.25418607374286,41.3738558414204,17.862689988642863,38.46950100993373,1611.125,1.6263163244817294,4.714613806359614,0.2892551012038705,0.5085730104344044,0.1152433840954769,0.0832243706803306,0.0023051324951212
A2,2023-05-07 13:28:24,5.25335302903669,41.3738587806651,17.708170402809372,38.46980028963792,1403.727,2.016517579111297,4.772509814416861,0.24455715110515,0.7256298720593191,0.1163117470855931,0.0896202059705702,0.0011795119823672
A2,2023-05-07 13:46:24,5.25268847660455,41.3740872361727,17.66913604778753,38.47532763477997,1712.993,1.248816443843121,4.102725800257735,0.3090379026071061,0.4714645072073778,0.1061197232922126,0.0842886660300203,0.0022756788671224
A2,2023-05-07 13:58:24,5.2515419415233,41.3749008271817,17.942333822368344,38.473116601699495,1938.068,1.668029991198233,4.419751728663601,0.2997322028700543,0.5251512142786535,0.1054099801879789,0.0758508569171117,0.0017359449856534
A2,2023-05-07 14:15:24,5.25072671734085,41.3742559512526,17.60112419037087,38.48336602299058,2023.672,0.3042360931167386,1.165113695617217,0.1799009356210478,0.245593647374813,0.1047899416791546,0.0802523899478039,0.0017070717140186
A2,2023-05-07 14:28:24,5.25003478003268,41.3749435770868,17.997033111624933,38.477540336357634,1956.101,1.5677359850186587,4.221482752702777,0.3572948181907797,0.6155436841686807,0.0997897707217353,0.0789495448338277,0.0013395260741247
A2,2023-05-07 14:45:24,5.24859182293901,41.3750260590203,17.50176923227289,38.472013851213376,1549.768,0.8475434143405756,4.325301905599483,0.2864015001820345,0.3921154961227187,0.1015900324818094,0.0832638161098203,0.0011468330498649
A2,2023-05-07 14:58:24,5.24820499496322,41.3746763683456,17.676942528425773,38.481159264220686,1306.713,2.063184461559047,4.199514506238655,0.286589759031553,0.4954669337467267,0.0932611966017318,0.0767183077418192,0.0014244443254639
A2,2023-05-07 15:15:24,5.24785784499735,41.3751153759979,18.008810303747023,38.48386931975108,1263.925,1.4838224124581567,4.624832704405379,0.3332036142656608,0.4957780217501928,0.0969126824707815,0.0771745256674367,0.0020678774747541
A2,2023-05-07 15:28:24,5.2477449,41.3748987074651,17.98294551731539,38.48206019646968,1493.79,1.6094375492764317,4.178892475439853,0.3106495216255011,0.5993696731089087,0.0894247620088167,0.0812887670654947,0.0020303806061086
A2,2023-05-07 15:45:24,5.24779580993602,41.374405785597,18.06807781245892,38.502558555350575,987.4363,1.9033446480302327,4.137612672934922,0.3149981115321995,0.5706019762132681,0.0872859944033012,0.0761280759601008,0.0012682089911529
A2,2023-05-07 15:58:24,5.2455969676518,41.3729008230432,18.187069407555725,38.49010229595985,1028.392,2.402443567461379,4.354618884360341,0.2788448214824274,0.7066757083185241,0.0883554479156488,0.07293919012962,0.0015641946715043
A2,2023-05-07 16:15:24,5.24396670847586,41.3701342983149,18.12227758149179,38.48989943051798,1025.669,2.105393996553416,4.480541308375131,0.3229630319055935,0.640711318839876,0.0931387133193983,0.0783061966168398,0.0012486831795255
A2,2023-05-07 16:28:24,5.24456516236391,41.3682369960601,18.1629908001561,38.49532639462576,879.9788,2.414179535145508,4.324322948291501,0.316746002389402,0.803341994644284,0.0795744447573088,0.0719015172590063,0.0022484119831907
A2,2023-05-07 16:45:24,5.24496820027642,41.3657293806634,18.021781750634208,38.483466963833294,665.5137,1.7187360053831884,4.446706743409592,0.3109508594672421,0.7680618284273731,0.0840527812674457,0.0752401663022453,0.001759501075303
A2,2023-05-07 16:58:24,5.24595353048137,41.3638437146045,18.03299009601561,38.47512970470781,508.7215,1.942692248395065,5.04241238902509,0.2986474359028732,0.6992798552030536,0.1100718842281873,0.0793956171849078,0.001803998215701
A2,2023-05-07 17:16:24,5.24356742712995,41.3617542539137,18.031718335403443,38.48457477906991,594.6158,2.176775401118191,4.568444769296821,0.3011161028949081,0.6800582576335855,0.0897385438925405,0.0695247592580259,0.0013134054978366
A2,2023-05-07 17:28:24,5.24411523157071,41.3556112391911,18.011602007353808,38.49070275746272,617.3137,1.8992207750798984,4.298838894328039,0.3435948736760774,0.7244178384204765,0.1125948649052302,0.0747437228043982,0.0018231787533016
A2,2023-05-07 17:45:24,5.23660571010952,41.3285444251187,17.947477453579967,38.50195619983658,603.001,1.4490567189351022,4.543511606592388,0.3081788307587669,0.7690672873360315,0.1164408612921396,0.0778515880571531,0.0015332013454074
A2,2023-05-07 17:58:24,5.23523996858157,41.3255420546562,17.344007973455376,38.4815576209122,384.2374,0.9083361101398792,3.5589079870181672,0.287358131473296,0.5475237835566286,0.118624001687359,0.0763548350406866,0.0025800538583662
A2,2023-05-07 18:15:24,5.23898740170935,41.3354493282999,18.05476914069439,38.51451646796792,421.873,1.4552046542201549,3.8497457022897,0.2857464431914313,0.6019796490225783,0.1341442132007239,0.0712886968261684,0.0014877309853946
A2,2023-05-07 18:28:24,5.24130345379253,41.3463237943294,18.176192129629754,38.52104803045562,265.5052,1.427253046491235,3.757342932576728,0.2812150421771009,0.6697830275987335,0.1347438158857917,0.0689162086643929,0.0019776930957585
A2,2023-05-07 18:46:24,5.2439720547251,41.3598111060113,17.988660967116086,38.491205352099335,174.4909,1.7261448357574127,4.35036539241467,0.3162584940611839,0.6861231956019196,0.0959025748630827,0.0832295834271617,0.0017792158867106
A2,2023-05-07 18:58:24,5.24482515576296,41.3619865769482,17.68258041453742,38.49311406651996,134.9097,1.1047432178909085,3.2557854856735364,0.2541710082623046,0.4613584389557347,0.115344093217139,0.083416352962245,0.0012875092540994
A2,2023-05-07 19:16:24,5.24486901334881,41.3616174715137,17.987768092295116,38.48758693081008,71.89331,2.0522008111341026,4.733575764171087,0.3239388848895973,0.6165538694060344,0.105744603256447,0.0815447575172232,0.0013812858701011
A2,2023-05-07 19:28:24,5.24600271493756,41.3615157,17.99469626779488,38.48929596479295,37.12228,1.8205943933432205,3.815635877896928,0.2928278102449999,0.7021670356119099,0.1132399338106975,0.0843451541595069,0.0012214388126778
A2,2023-05-07 19:46:24,5.24594143501511,41.3615312522333,17.676607838769943,38.49281084091992,4.621674,1.330522444117378,3.9427417901667448,0.3127986526573971,0.6553913081117131,0.129372251534745,0.0760636920282947,0.0017347050162508
